id,Gougouhema_0,Djero_0,Dargue_0,Dargue_4
2002-01-01,0.0,0.0,0.0,0.0
2002-01-06,0.0,0.0,0.0,0.0
2002-01-11,0.0,0.0,0.0,0.0
2002-01-16,0.0,0.0,0.0,0.0
2002-01-21,0.0,0.0,7.490796252190626e-06,7.572617197299462e-06
2002-01-26,1.2732778387203325e-08,1.9047520893877845e-08,7.811117464197201e-05,7.896420076995238e-05
2002-02-01,0.0,0.0,0.0,0.0
2002-02-06,0.0,0.0,0.0,0.0
2002-02-11,0.0,0.0,0.0,0.0
2002-02-16,0.00010033914441009983,0.00015298408106900752,0.0001111594693865931,0.00011172121744170297
2002-02-21,0.008861718699336052,0.01341640017926693,0.005132769055751706,0.005131120896931556
2002-02-26,0.014442096464335918,0.02181302383542061,0.008179986679875904,0.008174107276807618
2002-03-01,0.03924315422773361,0.041423384100198746,0.004021863501378068,0.003975216376069119
2002-03-06,0.055638015270233154,0.06549503654241562,0.013406922537345023,0.01334785447636912
2002-03-11,0.06357968598604202,0.07646886259317398,0.018707506859045684,0.018644983174153685
2002-03-16,0.06899041682481766,0.08597388863563538,0.02645792198538338,0.026399795840014065
2002-03-21,0.08310968428850174,0.12014143913984299,0.05314089811879968,0.053106235631938954
2002-03-26,0.14215053617954254,0.2304692566394806,0.14359503738893842,0.14362533624154572
2002-04-01,0.0,0.20571421086788177,0.11289314359927789,0.11289638559948348
2002-04-06,0.013990672305226326,1.236951231956482,0.16121058964963378,0.16126254326428438
2002-04-11,0.04789372906088829,0.4813459813594818,0.8023241238843766,0.8024981157295462
2002-04-16,0.13013087213039398,0.2431432157754898,0.3308910512689949,0.3324439175210803
2002-04-21,0.3365226089954376,0.2737724184989929,0.2681315447267611,0.2683584190939793
2002-04-26,0.6105775833129883,0.346902072429657,0.3862025520834444,0.3866094552987236
2002-05-01,0.7200136780738831,1.8698664903640747,0.45200637027978047,0.4527119618333725
2002-05-06,0.6613835096359253,0.539398193359375,0.47174515041645415,0.4724371509179411
2002-05-11,1.0893781185150146,0.5050062537193298,0.49958258390049076,0.5002888883226254
2002-05-16,2.2631735801696777,1.6683236360549927,0.48800935900656484,0.4886041787260808
2002-05-21,4.49608039855957,0.5705615878105164,1.190759096344062,1.1926719234626995
2002-05-26,1.3735384941101074,2.775763988494873,0.5036306201846664,0.5037056829444811
2002-06-01,7.361625671386719,16.700183868408203,14.05737260957413,14.044502384834626
2002-06-06,1.607506275177002,2.971372127532959,5.785067168801336,5.785024896800868
2002-06-11,15.429829597473145,10.495107650756836,16.292472096996264,16.27554171679436
2002-06-16,0.5738644599914551,5.835505962371826,1.5781262728623182,1.5768305159732696
2002-06-21,6.718804359436035,16.427047729492188,4.519308085509493,4.517905628104241
2002-06-26,14.102546691894531,15.674642562866211,3.59421864481481,3.5984195215419192
2002-07-01,8.871350288391113,5.904630184173584,9.196476147327065,9.170372246491821
2002-07-06,12.968035697937012,2.485653877258301,7.9073724399729155,7.928000622379052
2002-07-11,9.937479972839355,4.305160999298096,10.514007739249006,10.516475022330443
2002-07-16,4.682986736297607,16.07977294921875,22.952886840367977,22.958920058401244
2002-07-21,20.740053176879883,8.495635032653809,24.220818822517433,24.217024998800476
2002-07-26,51.39888381958008,51.684444427490234,30.7975601845167,30.806601885641015
2002-08-01,14.760760307312012,13.319170951843262,36.2856552324841,36.33133187162615
2002-08-06,3.2339069843292236,14.893075942993164,27.125475947885885,27.121988751338403
2002-08-11,15.467621803283691,47.20269012451172,35.75475666967947,35.7567575380026
2002-08-16,15.344465255737305,28.516435623168945,19.689867540686073,19.7072313354128
2002-08-21,17.158761978149414,32.48611068725586,20.07205262830763,20.07409703860549
2002-08-26,25.030170440673828,36.27886199951172,15.507725372155612,15.524637667160142
2002-09-01,6.927583694458008,10.47689151763916,18.963064890366372,18.983559849607705
2002-09-06,20.0257625579834,29.568403244018555,14.325943616603869,14.337320332512677
2002-09-11,15.741813659667969,16.716590881347656,18.355306950823177,18.372836491514242
2002-09-16,20.458641052246094,1.48655366897583,21.0474089448862,21.077403388004665
2002-09-21,6.337967395782471,14.294981956481934,9.950956823576975,9.964683946740326
2002-09-26,1.4930667877197266,8.444486618041992,2.6598363131216725,2.667852151953118
2002-10-01,5.469631671905518,12.147183418273926,10.69039387029922,10.71475768677449
2002-10-06,0.5643603801727295,1.7708401679992676,0.8608371387308856,0.8617404890892532
2002-10-11,3.566298723220825,0.21896196901798248,0.17607209994658668,0.17598352670164377
2002-10-16,0.14667043089866638,0.07415848225355148,0.0,0.0
2002-10-21,0.0632534772157669,0.013323347084224224,0.0,0.0
2002-10-26,0.0,0.0,0.0,0.0
2002-11-01,0.18253791332244873,0.16732414066791534,0.11378527147845952,0.11395239864425612
2002-11-06,0.04136376082897186,0.035267919301986694,0.02351555446564984,0.02354998276743621
2002-11-11,0.0,0.0,0.0,0.0
2002-11-16,0.0,0.0,0.0,0.0
2002-11-21,0.0,0.0,0.0,0.0
2002-11-26,0.0,0.0,0.0,0.0
2002-12-01,0.00145512237213552,6.385952655563187e-09,4.1580282671154925e-09,4.164139294585831e-09
2002-12-06,0.00028453540289774537,0.0,0.0,0.0
2002-12-11,0.0,0.0,0.0,0.0
2002-12-16,0.0,0.0,0.0,0.0
2002-12-21,0.0,0.0,0.0,0.0
2002-12-26,0.0,0.0,0.0,0.0
2003-01-01,0.0,0.0,0.0,0.0
2003-01-06,0.0,0.0,0.0,0.0
2003-01-11,0.0,0.0,0.0,0.0
2003-01-16,0.0,0.0,0.0,0.0
2003-01-21,0.0,0.0,7.489646656114404e-06,7.571455005319676e-06
2003-01-26,1.2732781051738584e-08,1.904777313654904e-08,7.809920348956073e-05,7.89520984784268e-05
2003-02-01,0.0,0.0,0.0,0.0
2003-02-06,0.0,0.0,0.0,0.0
2003-02-11,0.0,0.0,0.0,0.0
2003-02-16,0.00010032764839706942,0.00015282974345609546,0.0001111595197824896,0.00011172126863895648
2003-02-21,0.008860702626407146,0.01340288482606411,0.0051327779144748,0.00513112980227905
2003-02-26,0.014440434984862804,0.021791040897369385,0.008179992926432334,0.008174113551338688
2003-03-01,0.03911059722304344,0.03954459726810455,0.00402684011170972,0.003980113776194752
2003-03-06,0.055450037121772766,0.06252437084913254,0.013338411866270373,0.013279565718824703
2003-03-11,0.0633649155497551,0.07300051301717758,0.018730265006383053,0.018667595685491617
2003-03-16,0.06875741481781006,0.08207439631223679,0.02649003958488253,0.02643175159686962
2003-03-21,0.08282911777496338,0.13377952575683594,0.053205153081216504,0.05317028373118438
2003-03-26,0.14246730506420135,0.22001582384109497,0.14368407841010908,0.14371411213768537
2003-04-01,0.0,0.2228797823190689,0.14278099291001678,0.14278809294940006
2003-04-06,0.01193293184041977,0.29273977875709534,0.20461201852788694,0.20468269978697445
2003-04-11,0.040967099368572235,0.2799205183982849,0.44639055861763133,0.44635744081604334
2003-04-16,0.10807367414236069,0.28039559721946716,0.27581320474474535,0.27598177562599757
2003-04-21,0.27948206663131714,0.31766703724861145,0.33912219900876395,0.3394157847719127
2003-04-26,0.5821291208267212,0.38043904304504395,0.4884561238581431,0.4889801568355112
2003-05-01,0.5183655023574829,0.39612993597984314,0.40189552014333146,0.40256408908255176
2003-05-06,0.5761376023292542,0.46375805139541626,0.46854082617129117,0.4692697006858382
2003-05-11,0.5273957252502441,0.897010862827301,0.46927878685070956,0.46997889030123696
2003-05-16,3.4590718746185303,3.9028515815734863,0.4845212891982689,0.48518002687761
2003-05-21,1.5590120553970337,1.1661580801010132,0.4527851113543763,0.4531882237442241
2003-05-26,4.644826889038086,7.703332901000977,4.129004745491531,4.13046836934518
2003-06-01,2.002025842666626,24.498910903930664,25.0274000047288,25.01689930369853
2003-06-06,9.839656829833984,6.689170837402344,1.977930893345276,1.988267130321348
2003-06-11,8.805573463439941,6.668966770172119,5.615136369079975,5.611159707263887
2003-06-16,18.358295440673828,9.198997497558594,21.29454324321962,21.28853651322106
2003-06-21,10.990921974182129,14.293766021728516,4.814640996613127,4.805200881645674
2003-06-26,44.644813537597656,15.19646167755127,22.675797312580666,22.67521650465191
2003-07-01,6.373156547546387,13.17757511138916,13.965654315519302,13.984025830049445
2003-07-06,63.4654655456543,25.23952865600586,37.30387280199129,37.315064120755046
2003-07-11,11.26398754119873,20.078353881835938,11.938273122243938,11.936650037843693
2003-07-16,5.09358549118042,28.740461349487305,31.245747378310067,31.25910750755742
2003-07-21,12.9634370803833,5.3271331787109375,8.037554932284817,8.040878626807455
2003-07-26,2.015530586242676,48.5150146484375,5.9817513393088,5.994810775890502
2003-08-01,30.16836929321289,28.598939895629883,35.22027593268867,35.25067831445724
2003-08-06,13.316823959350586,53.916927337646484,23.591502120106046,23.606109975195178
2003-08-11,16.10976791381836,36.15222930908203,38.374650043738235,38.39587068346112
2003-08-16,14.439936637878418,17.29649543762207,18.78865413737161,18.787030747413652
2003-08-21,25.130929946899414,28.67922592163086,55.23368945230849,55.26247360040557
2003-08-26,30.79065704345703,35.80272674560547,51.03753810838043,51.1077654316393
2003-09-01,31.194419860839844,29.883434295654297,29.134843588379088,29.162370939389685
2003-09-06,14.531746864318848,19.205272674560547,10.266081941581083,10.279176426587856
2003-09-11,12.48802661895752,28.316638946533203,11.492991219914826,11.51065034572413
2003-09-16,16.92005157470703,7.249335765838623,11.761389567666011,11.771130432591184
2003-09-21,6.077656269073486,12.140869140625,21.311078479084955,21.340825649620573
2003-09-26,0.984845757484436,4.061328411102295,0.8168511584444368,0.8175684969615663
2003-10-01,0.8261433243751526,1.7156765460968018,2.5166360387896556,2.5188479854291272
2003-10-06,0.44815152883529663,0.5986701250076294,0.27822339347192254,0.2784943246965316
2003-10-11,0.19381685554981232,0.529366672039032,0.02854107828189187,0.028594310114000945
2003-10-16,0.09363703429698944,0.09064888954162598,0.0,0.0
2003-10-21,0.04065413773059845,0.014113160781562328,0.0,0.0
2003-10-26,0.0,0.0,0.0,0.0
2003-11-01,0.18326742947101593,0.1692049354314804,0.11171346603381888,0.11187641169894795
2003-11-06,0.0415291003882885,0.035842373967170715,0.02308735628919147,0.02312092190888952
2003-11-11,0.0,0.0,0.0,0.0
2003-11-16,0.0,0.0,0.0,0.0
2003-11-21,0.0,0.0,0.0,0.0
2003-11-26,0.0,0.0,0.0,0.0
2003-12-01,0.0014553088694810867,6.386702722238624e-09,4.159739370487329e-09,4.165851534025639e-09
2003-12-06,0.00028457166627049446,0.0,0.0,0.0
2003-12-11,0.0,0.0,0.0,0.0
2003-12-16,0.0,0.0,0.0,0.0
2003-12-21,0.0,0.0,0.0,0.0
2003-12-26,0.0,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,0.0
2004-01-06,0.0,0.0,0.0,0.0
2004-01-11,0.0,0.0,0.0,0.0
2004-01-16,0.0,0.0,0.0,0.0
2004-01-21,0.0,0.0,7.489646647098696e-06,7.5714549972288314e-06
2004-01-26,1.273276417634861e-08,1.9047822874540543e-08,7.809915096318302e-05,7.895204536924396e-05
2004-02-01,0.0,0.0,0.0,0.0
2004-02-06,0.0,0.0,0.0,0.0
2004-02-11,0.0,0.0,0.0,0.0
2004-02-16,0.0001003388169920072,0.00015295497723855078,0.00011115953149376309,0.00011172128064163262
2004-02-21,0.008861709386110306,0.013416375033557415,0.00513277204267912,0.005131123911833615
2004-02-26,0.014442077837884426,0.021812977269291878,0.008179987269913598,0.008174107997393664
2004-03-01,0.03924313932657242,0.04129727929830551,0.004025530312983176,0.0039788202796923145
2004-03-06,0.05563804507255554,0.06529560685157776,0.013334073218219009,0.013275248909645867
2004-03-11,0.06357967853546143,0.07623609155416489,0.018724171510376513,0.018661526154430536
2004-03-16,0.06899046897888184,0.08570859581232071,0.026481411440327552,0.026423146801817923
2004-03-21,0.08310973644256592,0.11977560073137283,0.05318787800879071,0.05315302824100976
2004-03-26,0.1421506404876709,0.23050090670585632,0.14372175516408825,0.1437516857957744
2004-04-01,0.0,0.21574711799621582,0.11859757299970698,0.11858724356735806
2004-04-06,0.010201983153820038,1.0168250799179077,0.16941853822069003,0.16945326422864343
2004-04-11,0.03502465784549713,0.2631204128265381,0.19000953012366667,0.19006920294983315
2004-04-16,0.0923972800374031,0.25788605213165283,0.2109733878661293,0.21107097685411363
2004-04-21,0.2388121485710144,0.28370919823646545,0.2807744555623631,0.28097980496988834
2004-04-26,0.8546944856643677,2.915602684020996,0.43225967465103293,0.4326660532857776
2004-05-01,0.6573298573493958,0.9048181772232056,0.6419385393332553,0.6432409677647314
2004-05-06,0.6742448806762695,0.46872788667678833,0.7379019028512962,0.7393173685408643
2004-05-11,3.840717315673828,0.493712455034256,4.924846986733419,4.934306633523095
2004-05-16,8.841268539428711,4.463341236114502,5.4437377554579385,5.4525096586664406
2004-05-21,7.207220554351807,0.892863392829895,7.278631425266618,7.2855634222283205
2004-05-26,7.992937088012695,0.5263875722885132,9.466145555818823,9.47334738889105
2004-06-01,3.147874593734741,8.171119689941406,3.7364513688780967,3.7355236383559185
2004-06-06,4.0873870849609375,8.446435928344727,18.521743456822524,18.525044702401654
2004-06-11,0.5836265087127686,11.894750595092773,0.5881087964210436,0.5879024626044275
2004-06-16,4.865321636199951,4.003352165222168,3.0149856260738277,3.0206105903505516
2004-06-21,12.186838150024414,1.2095404863357544,14.200450325897183,14.19985381039202
2004-06-26,6.850155830383301,4.890070915222168,14.720670465554663,14.71981515221151
2004-07-01,9.344247817993164,15.009628295898438,16.485498284734945,16.475142876399268
2004-07-06,14.1611909866333,29.332263946533203,24.102642102015846,24.123246699185664
2004-07-11,2.21496844291687,13.339485168457031,11.05642024514747,11.070622004481445
2004-07-16,22.414079666137695,24.28224754333496,27.65066568497855,27.662683021739326
2004-07-21,23.114511489868164,15.146665573120117,35.01225211155935,35.07784559474131
2004-07-26,25.290019989013672,16.271944046020508,10.981883320212685,10.998618869175036
2004-08-01,24.331201553344727,31.5452938079834,44.238739459391546,44.27199338216855
2004-08-06,34.94139862060547,33.17262268066406,26.904070910237788,26.930172146991712
2004-08-11,10.271058082580566,3.285853862762451,24.366228911209966,24.388660132414554
2004-08-16,19.17926788330078,13.314948081970215,35.71350570347365,35.73084323933406
2004-08-21,37.47296142578125,42.82107925415039,26.97569355853883,26.98615455616321
2004-08-26,4.980766773223877,24.907245635986328,7.17358764100517,7.183683974591194
2004-09-01,5.447494983673096,27.891189575195312,9.031839023292106,9.035654178757202
2004-09-06,21.90258026123047,19.26754379272461,4.290906987773084,4.298189087038195
2004-09-11,5.275618076324463,6.641119003295898,2.4166329056903058,2.4212257079334085
2004-09-16,4.829010963439941,2.046576738357544,3.175949069773177,3.1801456114001705
2004-09-21,1.0197343826293945,0.9484012722969055,0.7920619262688358,0.7931333602274463
2004-09-26,4.490164756774902,3.552891254425049,4.522673013277194,4.528957793637155
2004-10-01,3.98836612701416,2.2108798027038574,0.7547203820127903,0.7555030317016427
2004-10-06,0.48405590653419495,0.3803953230381012,0.3512975003406722,0.3516774210788036
2004-10-11,0.22821560502052307,0.13760627806186676,0.03647395684364114,0.036546418651554266
2004-10-16,0.09813258051872253,0.04789072275161743,0.0,0.0
2004-10-21,0.04389594867825508,0.008545317687094212,0.0,0.0
2004-10-26,0.0,0.0,0.0,0.0
2004-11-01,0.18322494626045227,0.1696854829788208,0.11171340261461495,0.11187634790674857
2004-11-06,0.04151951149106026,0.0356568917632103,0.02308735542482072,0.02312092132426517
2004-11-11,0.0,0.0,0.0,0.0
2004-11-16,0.0,0.0,0.0,0.0
2004-11-21,0.0,0.0,0.0,0.0
2004-11-26,0.0,0.0,0.0,0.0
2004-12-01,0.001455357181839645,6.387345763414487e-09,4.159757296404048e-09,4.165869488844287e-09
2004-12-06,0.0002845811250153929,0.0,0.0,0.0
2004-12-11,0.0,0.0,0.0,0.0
2004-12-16,0.0,0.0,0.0,0.0
2004-12-21,0.0,0.0,0.0,0.0
2004-12-26,0.0,0.0,0.0,0.0
2005-01-01,0.0,0.0,0.0,0.0
2005-01-06,0.0,0.0,0.0,0.0
2005-01-11,0.0,0.0,0.0,0.0
2005-01-16,0.0,0.0,0.0,0.0
2005-01-21,0.0,0.0,7.486077169938744e-06,7.567846584676089e-06
2005-01-26,1.2732772169954387e-08,1.9047435628749554e-08,7.806195255307797e-05,7.891444130288899e-05
2005-02-01,0.0,0.0,0.0,0.0
2005-02-06,0.0,0.0,0.0,0.0
2005-02-11,0.0,0.0,0.0,0.0
2005-02-16,0.00010044826194643974,0.0001520643272669986,0.00011082028303667643,0.00011138041322484385
2005-02-21,0.008871362544596195,0.013335753232240677,0.005117069229978753,0.005115434070043427
2005-02-26,0.014457802288234234,0.021681880578398705,0.008154960637536143,0.008149112332947711
2005-03-01,0.040055230259895325,0.040786273777484894,0.0055949384664800575,0.0055307445927353345
2005-03-06,0.056789331138134,0.06448766589164734,0.01854093375263094,0.01846091325171245
2005-03-11,0.06489533931016922,0.07517819851636887,0.02603756257110739,0.02595279421351764
2005-03-16,0.07041807472705841,0.08464806526899338,0.036827329319336174,0.03674939043036767
2005-03-21,0.08482949435710907,0.11829347908496857,0.07397478154857325,0.0739318802304994
2005-03-26,0.1450922191143036,0.22636301815509796,0.19990185671257754,0.19995754475577662
2005-04-01,0.0,0.2633778154850006,0.12135130132958162,0.12133481605805203
2005-04-06,0.011333689093589783,0.31290531158447266,0.17335017161106836,0.17337744800848057
2005-04-11,0.0389099158346653,0.31376132369041443,0.19441811807747847,0.19446999754067143
2005-04-16,0.1026468351483345,0.30737990140914917,0.5000651983956793,0.5004757903848869
2005-04-21,0.2656823396682739,0.3461035490036011,0.3091226639594334,0.30707937742168046
2005-04-26,0.6733238697052002,0.6476647257804871,0.5159857403625326,0.5164473551194195
2005-05-01,12.046090126037598,0.6465137004852295,2.033443211419314,2.0371295122400865
2005-05-06,0.9695369005203247,0.7036625742912292,1.9813884760489513,1.9846152490959215
2005-05-11,0.9250164031982422,0.6535502076148987,0.7213431409703557,0.7225051196776583
2005-05-16,0.8418285846710205,0.6200980544090271,0.7062037726635396,0.7072385247762497
2005-05-21,0.7605822682380676,0.7231628894805908,0.6996235158058892,0.7003295272029462
2005-05-26,9.079096794128418,10.506641387939453,2.070623495728302,2.0715557917124725
2005-06-01,14.618852615356445,15.372159004211426,4.99360560607222,4.990230678114183
2005-06-06,11.000068664550781,11.409555435180664,19.448148480170936,19.453264681299455
2005-06-11,6.499100685119629,8.857232093811035,0.8413616166386381,0.8406490602191445
2005-06-16,2.9774515628814697,10.810834884643555,31.75563074414009,31.796408681956333
2005-06-21,13.928363800048828,8.09922981262207,7.432816343335163,7.423179310741842
2005-06-26,38.92237854003906,37.33137130737305,21.028647244402965,21.035627805944397
2005-07-01,17.332860946655273,21.162282943725586,14.242174548816385,14.258841700593415
2005-07-06,30.664915084838867,22.036771774291992,51.50070968083681,51.499519648111644
2005-07-11,38.21699905395508,17.464599609375,20.169478564150147,20.17839947448928
2005-07-16,14.648707389831543,22.777034759521484,13.513830398729143,13.520010465891652
2005-07-21,2.708458185195923,11.926051139831543,8.065928692491683,8.068621176385209
2005-07-26,16.80204963684082,13.653304100036621,28.091604481913965,28.11821099654834
2005-08-01,4.6014485359191895,24.91594696044922,6.291588601576456,6.312853532845341
2005-08-06,22.225200653076172,47.7160758972168,29.669188965163443,29.679081892796457
2005-08-11,38.47636032104492,34.90913009643555,47.36127515073928,47.410361279281844
2005-08-16,26.196842193603516,55.58135986328125,33.21342686635882,33.22708699599268
2005-08-21,4.210538864135742,27.495187759399414,9.310949976441655,9.329646021913717
2005-08-26,5.326335430145264,28.401552200317383,13.021312713487884,13.011910263283442
2005-09-01,13.522921562194824,16.267873764038086,30.29609598774795,30.342715921758337
2005-09-06,33.187034606933594,4.95332145690918,24.6535810198881,24.693522588939665
2005-09-11,2.0404250621795654,8.662485122680664,2.9152026091303527,2.9186181141983956
2005-09-16,4.947667121887207,7.478209018707275,12.652422139272522,12.668070695301157
2005-09-21,15.087525367736816,1.3972272872924805,29.522806955659025,29.567983129454607
2005-09-26,1.0732581615447998,18.955263137817383,6.182700311493154,6.19836765454706
2005-10-01,4.684645652770996,15.015986442565918,3.9909561524609622,3.9953364584089575
2005-10-06,0.30213305354118347,0.46453341841697693,0.313626257063841,0.31398113967452035
2005-10-11,0.13022194802761078,0.18771424889564514,0.030178652861018285,0.030238544057260036
2005-10-16,0.06335554271936417,0.05859467759728432,0.0,0.0
2005-10-21,0.027327777817845345,0.010435433126986027,0.0,0.0
2005-10-26,0.0,0.0,0.0,0.0
2005-11-01,0.18283861875534058,0.1715986728668213,0.1115004764182512,0.11166377441470313
2005-11-06,0.041431963443756104,0.03505906090140343,0.023043357481231583,0.02307699641314807
2005-11-11,0.0,0.0,0.0,0.0
2005-11-16,0.0,0.0,0.0,0.0
2005-11-21,0.0,0.0,0.0,0.0
2005-11-26,0.0,0.0,0.0,0.0
2005-12-01,0.0014551228377968073,6.387030904164703e-09,4.158027378937074e-09,4.164138406407417e-09
2005-12-06,0.0002845353737939149,0.0,0.0,0.0
2005-12-11,0.0,0.0,0.0,0.0
2005-12-16,0.0,0.0,0.0,0.0
2005-12-21,0.0,0.0,0.0,0.0
2005-12-26,0.0,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0,0.0
2006-01-06,0.0,0.0,0.0,0.0
2006-01-11,0.0,0.0,0.0,0.0
2006-01-16,0.0,0.0,0.0,0.0
2006-01-21,0.0,0.0,7.488054913353817e-06,7.569845921973237e-06
2006-01-26,1.2732768617240708e-08,1.904741786518116e-08,7.808259510254625e-05,7.893530919531306e-05
2006-02-01,0.0,0.0,0.0,0.0
2006-02-06,0.0,0.0,0.0,0.0
2006-02-11,0.0,0.0,0.0,0.0
2006-02-16,0.00010044825467048213,0.00015206434181891382,0.00011082008481679287,0.00011138021369364868
2006-02-21,0.008871358819305897,0.013335760682821274,0.005117064437015082,0.005115429291067085
2006-02-26,0.01445779763162136,0.0216818880289793,0.008154957003146371,0.00814910868923307
2006-03-01,0.04006817936897278,0.037097156047821045,0.0038966895836718275,0.0038515823879457455
2006-03-06,0.05680769681930542,0.05865476280450821,0.01290855888191531,0.012851875062593986
2006-03-11,0.06491635739803314,0.06848251074552536,0.018126900514501828,0.01806660146659247
2006-03-16,0.07044082880020142,0.0782209262251854,0.02563711312106252,0.02558116455932365
2006-03-21,0.08485694974660873,0.1075938418507576,0.051493134422146584,0.05146022150685504
2006-03-26,0.14513908326625824,0.20588861405849457,0.1391438948189494,0.13917495816264275
2006-04-01,0.0,0.22416238486766815,0.12384364010797781,0.12383707777856232
2006-04-06,0.011541110463440418,0.26669755578041077,0.17691427688848715,0.1769564311716535
2006-04-11,0.039622075855731964,0.2676718235015869,0.19841684999035455,0.1984857117785613
2006-04-16,0.10452543199062347,0.2550313174724579,0.2203089489893636,0.22041803786882455
2006-04-21,0.27029159665107727,0.29132524132728577,0.293201454705163,0.29342523336091714
2006-04-26,0.4958208203315735,0.3713182210922241,0.42230565417257276,0.42271622885479987
2006-05-01,0.67669278383255,1.9047092199325562,0.3311195672199267,0.33168489345820235
2006-05-06,2.922147035598755,0.7871731519699097,0.8793650651998235,0.8818085828136359
2006-05-11,0.7167693376541138,0.876724898815155,1.5111925574934977,1.51363102266271
2006-05-16,2.0177764892578125,1.0476794242858887,0.825443242402936,0.826551946644772
2006-05-21,11.827937126159668,1.8633443117141724,1.9352253443381147,1.937026111744643
2006-05-26,1.6540228128433228,2.978888750076294,2.5626119138584498,2.5683236756242724
2006-06-01,1.7431395053863525,6.708446979522705,11.34686554816728,11.344061425897106
2006-06-06,16.237323760986328,5.6535725593566895,9.0108081084033,9.01089506821995
2006-06-11,2.2652978897094727,1.7732235193252563,0.8953494039142457,0.8949330570557621
2006-06-16,3.6719071865081787,9.076397895812988,1.7817002077210946,1.7928624119668048
2006-06-21,1.890613079071045,2.922649383544922,3.492026460921596,3.514659625937797
2006-06-26,3.282353639602661,2.920705556869507,6.123606378722235,6.118804467577786
2006-07-01,11.463525772094727,15.996801376342773,5.667448674457888,5.668404664294598
2006-07-06,16.10772132873535,20.761920928955078,15.897015574354745,15.892251003318226
2006-07-11,12.764141082763672,8.23252010345459,13.613264140863524,13.626387004543304
2006-07-16,23.57026481628418,28.596187591552734,26.849885675956926,26.85453718108933
2006-07-21,33.14493942260742,22.083545684814453,29.034159255602766,29.057479592473054
2006-07-26,29.555212020874023,12.893254280090332,23.22650098585438,23.23046143401411
2006-08-01,19.00048065185547,6.576648235321045,28.180192371330634,28.20583670381022
2006-08-06,17.343120574951172,19.179218292236328,37.895597455030185,37.86242507796901
2006-08-11,16.00885581970215,31.000272750854492,19.199083249089956,19.183916108793824
2006-08-16,9.424541473388672,13.363249778747559,20.307524434901286,20.304447965218106
2006-08-21,19.71470069885254,57.473388671875,37.00507638968573,37.026998093396564
2006-08-26,15.339170455932617,32.974002838134766,40.842428323038924,40.881897098814754
2006-09-01,34.61201858520508,1.3349242210388184,36.316662851373806,36.36750870590832
